YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,N_ELEC,ELEC,N_ELEC2
2022,12,20,4,-11.1,0.3,0,89,1025.1,1030.4,1743,-2.3,7.4185,0.75,7.4185
2022,12,20,5,-12.1,0.8,270,93,1024.8,1030.1,1644,-2.4,7.0985,0.78,7.0985
2022,12,20,6,-11.4,0.3,0,94,1024.5,1029.8,1567,-2.5,6.9894,0.48,6.9894
2022,12,20,7,-11.1,0.9,70,91,1024.7,1030,1804,-2.6,6.7517,0.42,6.7517
2022,12,20,8,-11,0.5,270,92,1025.6,1030.9,1627,-2.7,6.3055,0.55,6.3055
2022,12,20,9,-7.5,1,140,83,1026,1031.2,1406,-2.2,6.4942,0.98,6.4942
2022,12,20,10,-5.1,1.2,140,73,1026.1,1031.3,1399,-1.5,6.2593,1.24,6.2593
2022,12,20,11,-3.6,2.5,160,61,1025.4,1030.6,1968,-0.8,6.0905,1.23,6.0905
2022,12,20,12,-1.6,2.2,160,49,1024.2,1029.3,1961,-0.5,5.9889,0.62,5.9889
2022,12,20,13,-0.4,2.1,90,49,1023.2,1028.3,1982,-0.3,5.9638,0.51,5.9638
2022,12,20,14,0.3,2,160,50,1022.1,1027.2,1986,-0.2,5.9936,1.02,5.9936
2022,12,20,15,0.7,1.8,160,50,1021.5,1026.6,1984,-0.2,6.0193,1.12,6.0193
2022,12,20,16,0.7,1.9,160,51,1021,1026.1,1997,-0.2,5.9982,0.89,5.9982
2022,12,20,17,-0.3,2.1,140,58,1020.4,1025.5,2000,-0.2,5.9626,0.97,5.9626
2022,12,20,18,-0.9,3.2,90,60,1020,1025.1,1999,-0.3,5.7904,1,5.7904
2022,12,20,19,-1.2,2.1,90,62,1019.5,1024.6,1933,-0.3,5.7604,1.13,5.7604
2022,12,20,20,-1.3,2.6,90,63,1018.4,1023.5,1999,-0.4,5.6869,1.05,5.6869
2022,12,20,21,-1.3,2.5,110,63,1018.1,1023.2,2000,-0.5,5.6191,1,5.6191
2022,12,20,22,-1.6,2.4,110,65,1017.7,1022.8,1998,-0.5,5.6424,0.81,5.6424
2022,12,20,23,-1.5,2.2,110,66,1017.2,1022.3,1980,-0.6,5.6691,1.12,5.6691
2022,12,21,0,-1.7,1.9,90,69,1016.6,1021.7,2043,-0.6,5.8299,1.19,5.8299
2022,12,21,1,-1.5,2.7,110,67,1015.5,1020.6,1950,-0.6,6.0425,0.78,6.0425
2022,12,21,2,-1.1,2.5,90,64,1013.7,1018.8,2000,-0.6,6.2931,1.03,6.2931
2022,12,21,3,-0.9,3.5,90,63,1012.9,1018,1994,-0.6,6.4176,1.38,6.4176
2022,12,21,4,-1,1.7,110,76,1012.1,1017.1,449,-0.6,6.3645,0.94,6.3645
2022,12,21,5,-1.9,2.1,90,95,1010.8,1015.9,573,-0.5,6.2754,0.98,6.2754
2022,12,21,6,-2,2,110,99,1009.5,1014.6,796,-0.5,6.1561,0.63,6.1561
2022,12,21,7,-1.7,0.6,70,100,1009,1014,180,-0.5,6.1979,0.42,6.1979
2022,12,21,8,-1.5,1.6,90,100,1008.4,1013.4,359,-0.4,6.4227,0.86,6.4227
2022,12,21,9,-1.1,0.5,70,100,1008.3,1013.3,578,-0.4,6.0658,0.76,6.0658
2022,12,21,10,-0.5,2.3,90,100,1007.5,1012.5,517,-0.3,5.8603,0.8,5.8603
2022,12,21,11,0.2,0.7,90,100,1007.3,1012.3,553,-0.3,5.7309,1,5.7309
2022,12,21,12,1.4,0.9,110,100,1006.5,1011.5,552,-0.2,5.6663,0.99,5.6663
2022,12,21,13,1,0.6,50,100,1005.9,1010.9,329,-0.2,5.6733,0.99,5.6733
2022,12,21,14,1.6,0.8,110,100,1005.5,1010.5,511,-0.2,5.7327,0.87,5.7327
2022,12,21,15,2,0.1,0,99,1005.3,1010.3,492,-0.2,5.8378,0.94,5.8378
2022,12,21,16,2.1,0.8,140,98,1005.3,1010.3,450,-0.2,5.9285,0.56,5.9285
2022,12,21,17,1.1,1,160,100,1005.4,1010.4,361,-0.2,6.0669,0.97,6.0669
2022,12,21,18,0.4,1.6,140,100,1005.3,1010.3,314,-0.2,5.9515,0.99,5.9515
2022,12,21,19,-0.4,0.7,140,100,1005.4,1010.4,127,-0.2,5.877,1.09,5.877
2022,12,21,20,0,3.1,290,100,1006,1011,820,-0.2,5.7296,1.11,5.7296
2022,12,21,21,-0.6,3.8,290,96,1006.4,1011.4,590,-0.2,5.5466,1.12,5.5466
2022,12,21,22,-0.9,3.5,290,86,1006.6,1011.6,759,-0.2,5.5066,1.07,5.5066
2022,12,21,23,-1.9,3.5,320,80,1007,1012,961,-0.3,5.5493,1.19,5.5493
2022,12,22,0,-3,3.4,320,79,1006.9,1012,1115,-0.4,5.7865,1.2,5.7865
2022,12,22,1,-3.8,1.9,320,81,1006.8,1011.9,1017,-0.6,6.1407,1.15,6.1407
2022,12,22,2,-4.4,2.3,340,81,1006.9,1012,1248,-0.7,6.4223,0.98,6.4223
2022,12,22,3,-4.7,3,320,74,1006.9,1012,1861,-0.9,6.5082,1.37,6.5082
2022,12,22,4,-5.1,3.5,290,73,1006.8,1011.9,2000,-1,6.4257,0.78,6.4257
2022,12,22,5,-5.9,4.1,320,76,1006.4,1011.5,1997,-1.1,6.2981,0.62,6.2981
2022,12,22,6,-6.6,4.1,290,75,1006.5,1011.6,1994,-1.2,6.1686,0.51,6.1686
2022,12,22,7,-7.4,2.2,320,74,1006.7,1011.8,1999,-1.4,6.1962,0.45,6.1962
2022,12,22,8,-7.8,3.5,320,74,1007,1012.2,1995,-1.6,6.448,0.83,6.448
2022,12,22,9,-7.8,4,320,70,1007.1,1012.3,1915,-1.5,6.1992,0.89,6.1992
2022,12,22,10,-6.8,3.8,320,68,1006.9,1012,1904,-0.9,5.9723,0.72,5.9723
2022,12,22,11,-6.7,5.3,320,65,1006.5,1011.6,1760,-0.5,5.831,0.84,5.831
2022,12,22,12,-6.3,4.7,290,61,1005.6,1010.7,1853,-0.3,5.7599,0.95,5.7599
2022,12,22,13,-6,4.9,290,60,1005.1,1010.2,1901,-0.3,5.7518,1.24,5.7518
2022,12,22,14,-6.6,5.6,270,59,1005.1,1010.2,1145,-0.2,5.8073,0.68,5.8073
2022,12,22,15,-7.2,6.2,290,58,1005.2,1010.3,2000,-0.2,5.8877,0.8,5.8877
2022,12,22,16,-7.4,6.3,290,57,1005.7,1010.8,1527,-0.2,5.9373,0.7,5.9373
2022,12,22,17,-8,4.3,270,57,1005.7,1010.9,2000,-0.3,5.9434,0.74,5.9434
2022,12,22,18,-8.6,4.3,320,60,1005.8,1011,2000,-0.7,5.6835,0.8,5.6835
2022,12,22,19,-9.2,5.4,320,62,1006.2,1011.4,2000,-1.1,5.6485,0.82,5.6485
2022,12,22,20,-9.8,5.8,320,59,1006.4,1011.6,2000,-1.4,5.5912,0.81,5.5912
2022,12,22,21,-10.1,5,290,62,1006.5,1011.7,2000,-1.7,5.6037,0.82,5.6037
2022,12,22,22,-10.4,5.3,290,65,1006.6,1011.8,2000,-2,5.7802,0.78,5.7802
2022,12,22,23,-10.7,4.8,320,66,1006.9,1012.1,2027,-2.1,5.9465,0.91,5.9465
2022,12,23,0,-11.3,3.8,320,69,1006.8,1012,1935,-2.3,6.1355,0.56,6.1355
2022,12,23,1,-11.8,3.4,320,70,1006.8,1012,1974,-2.6,6.3202,0.72,6.3202
2022,12,23,2,-12.1,3.6,320,73,1007.2,1012.4,2000,-2.7,6.5426,0.92,6.5426
2022,12,23,3,-12.5,4.2,290,70,1007.6,1012.9,2000,-2.9,6.6473,0.97,6.6473
2022,12,23,4,-13.3,4,320,78,1007.6,1012.9,2000,-3,6.5646,0.8,6.5646
2022,12,23,5,-13.6,3.2,340,76,1007.8,1013.1,2000,-3.3,6.4815,0.39,6.4815
2022,12,23,6,-13.6,2.6,340,75,1008.1,1013.4,2000,-3.5,6.3289,0.31,6.3289
2022,12,23,7,-13.5,2.9,320,72,1008.4,1013.7,1995,-3.7,6.3706,0.23,6.3706
2022,12,23,8,-13.6,3.2,340,70,1008.8,1014.1,2000,-3.8,7.8838,0.58,7.8838
2022,12,23,9,-12.7,3.9,320,67,1008.9,1014.2,1948,-3.7,7.5717,0.82,7.5717
2022,12,23,10,-11.9,4.9,320,65,1009.5,1014.8,1845,-2.9,7.2867,0.86,7.2867
2022,12,23,11,-11.1,5.5,320,64,1009.3,1014.5,1722,-2.2,6.9726,1.02,6.9726
2022,12,23,12,-9.9,4.3,290,62,1008.5,1013.7,1742,-1.5,6.846,0.96,6.846
2022,12,23,13,-9.7,5.7,290,63,1007.8,1013,2037,-1,7.2838,0.86,7.2838
2022,12,23,14,-9.5,5,290,64,1007.9,1013.1,1855,-0.9,6.7267,0.77,6.7267
2022,12,23,15,-9,5.1,290,67,1008.1,1013.3,1887,-0.9,6.4957,0.81,6.4957
2022,12,23,16,-9.7,5.5,290,65,1008.5,1013.7,1870,-1.4,6.3471,0.59,6.3471
2022,12,23,17,-10.6,5.7,320,67,1008.9,1014.1,2000,-1.9,6.3136,0.6,6.3136
2022,12,23,18,-10.9,5.1,290,70,1010.2,1015.4,2000,-2.4,6.3564,0.94,6.3564
2022,12,23,19,-11.9,4.3,320,66,1011.4,1016.7,2000,-2.8,6.5045,0.73,6.5045
2022,12,23,20,-12.1,3.3,320,66,1011.8,1017.1,2000,-3.2,6.8221,0.96,6.8221
2022,12,23,21,-11.9,3.4,340,66,1012.6,1017.9,2000,-3.4,7.3685,1.17,7.3685
2022,12,23,22,-11.8,3.5,340,66,1013,1018.3,2000,-3.6,8.1609,1.47,8.1609
2022,12,23,23,-12.2,2.6,320,68,1013.1,1018.4,2000,-3.9,8.324,1.1,8.324
2022,12,24,0,-12.3,2.3,340,66,1013.2,1018.5,2000,-4.1,8.2327,1.13,8.2327
2022,12,24,1,-12.2,2.2,320,65,1013.5,1018.8,2000,-4.3,8.0551,0.35,8.0551
2022,12,24,2,-12.6,1.7,320,65,1013.8,1019.1,2000,-4.4,7.81,0.571053,7.81
2022,12,24,3,-13.3,0.7,290,68,1014.2,1019.5,2000,-4.6,8.056,0.571052,8.056
2022,12,24,4,-13,1.7,320,66,1014.6,1019.9,2000,-4.7,8.1611,0.571053,8.1611
2022,12,24,5,-13.2,1.7,340,68,1015.1,1020.4,2000,-4.8,8.2647,0.571053,8.2647
2022,12,24,6,-13.6,0.4,0,73,1015.4,1020.7,2000,-4.9,8.4497,0.571052,8.4497
2022,12,24,7,-12.9,1.2,50,70,1016.4,1021.7,2000,-4.9,8.3721,0.571053,8.3721
2022,12,24,8,-12.8,1.6,50,65,1016.5,1021.8,2000,-4.9,8.1513,0.571052,8.1513
2022,12,24,9,-11.8,1.2,20,60,1017,1022.3,1940,-4.7,7.846,0.571053,7.846
2022,12,24,10,-10.9,0.8,290,59,1017.7,1023,1947,-3.7,7.5423,0.571053,7.5423
2022,12,24,11,-9.7,1.1,290,54,1017.6,1022.9,1981,-2.6,7.2053,0.571052,7.2053
2022,12,24,12,-8.3,1,290,51,1017,1022.2,2081,-1.7,7.0992,0.571053,7.0992
2022,12,24,13,-7.1,1.8,270,49,1016.3,1021.5,1645,-1.1,7.2623,0.571053,7.2623
2022,12,24,14,-5.9,1.7,180,48,1015.9,1021.1,1961,-0.8,6.9834,0.571052,6.9834
2022,12,24,15,-4.7,1.3,250,49,1016,1021.1,2041,-0.8,6.7769,0.571053,6.7769
2022,12,24,16,-4.3,1.3,250,48,1016.1,1021.2,1951,-1.2,6.6454,0.571052,6.6454
2022,12,24,17,-4.4,0.5,250,48,1016.3,1021.4,1997,-1.7,6.6041,0.571053,6.6041
2022,12,24,18,-6.4,1.7,270,59,1017,1022.2,1979,-2.2,6.6425,0.571053,6.6425
2022,12,24,19,-6.8,1.8,270,65,1017.4,1022.6,1754,-2.6,6.782,0.571052,6.782
2022,12,24,20,-8.6,1.3,230,74,1017.6,1022.8,1664,-2.9,7.1258,0.571053,7.1258
2022,12,24,21,-8.8,0.9,250,75,1017.8,1023,1673,-3.2,7.6764,0.571053,7.6764
2022,12,24,22,-9.5,0.4,0,80,1018.1,1023.4,1792,-3.5,8.4638,0.571052,8.4638
2022,12,24,23,-10,0.5,270,83,1018.2,1023.5,1335,-3.7,8.5568,0.571053,8.5568
2022,12,25,0,-10.7,0.9,320,87,1018,1023.3,1192,-3.9,8.3607,0.571053,8.3607
2022,12,25,1,-11,0.2,0,90,1018.1,1023.4,1071,-4.2,8.1501,0.571052,8.1501
2022,12,25,2,-11.2,0.3,0,89,1018.5,1023.8,1011,-4.4,7.7331,0.571053,7.7331
2022,12,25,3,-11,1,110,88,1018.6,1023.9,957,-4.6,7.9353,0.571052,7.9353
2022,12,25,4,-12,0.2,0,93,1018.2,1023.5,815,-4.7,8.0703,0.571053,8.0703
2022,12,25,5,-11.9,0.6,290,95,1018.6,1023.9,888,-4.9,8.2423,0.571053,8.2423
2022,12,25,6,-12.3,0.3,0,96,1018.7,1024,882,-5,8.489,0.571052,8.489
2022,12,25,7,-12.6,0.6,290,96,1019,1024.3,777,-5.1,8.4026,0.571053,8.4026
2022,12,25,8,-12.8,0.5,320,97,1019.1,1024.4,763,-5.2,8.1286,0.571053,8.1286
2022,12,25,9,-9.8,0.5,250,91,1019.2,1024.5,844,-4.9,7.8156,0.571052,7.8156
2022,12,25,10,-6.8,0.7,200,77,1019.5,1024.7,844,-3.7,7.5065,0.571053,7.5065
2022,12,25,11,-4.3,0.8,230,66,1019.2,1024.4,1106,-2.4,7.1868,0.571052,7.1868
2022,12,25,12,-3.2,2.3,320,61,1019.4,1024.5,1713,-1.5,7.1204,0.571053,7.1204
2022,12,25,13,-2.2,2.1,290,56,1018.7,1023.8,1844,-0.9,7.5614,0.571053,7.5614
2022,12,25,14,-1.3,2.6,290,53,1019.1,1024.2,1828,-0.7,6.9787,0.571052,6.9787
2022,12,25,15,-1.2,2.7,320,51,1019.2,1024.3,1898,-0.6,6.6797,0.571053,6.6797
2022,12,25,16,-0.9,2.1,270,53,1019.3,1024.4,1902,-0.8,6.6489,0.571053,6.6489
2022,12,25,17,-2.4,2.5,250,66,1019.5,1024.6,1751,-1.2,6.7004,0.571052,6.7004
2022,12,25,18,-3.4,1.3,270,69,1019.7,1024.8,1995,-1.6,6.8565,0.571053,6.8565
2022,12,25,19,-4.2,1,250,74,1020.1,1025.3,1866,-2,7.1857,0.571053,7.1857
2022,12,25,20,-5.8,0.6,270,79,1020.1,1025.3,1419,-2.3,7.6917,0.571052,7.6917
2022,12,25,21,-6.4,0.9,290,85,1020.5,1025.7,1181,-2.6,8.4978,0.571053,8.4978
2022,12,25,22,-7.3,0.3,0,89,1020.3,1025.5,1010,-2.8,8.9725,0.571052,8.9725
2022,12,25,23,-7.4,0.2,0,86,1020.6,1025.8,1056,-3.1,8.8948,0.571053,8.8948
2022,12,26,0,-7.4,0.3,0,91,1020.9,1026.1,912,-3.3,8.5653,0.571053,8.5653
2022,12,26,1,-7.6,1,290,88,1021.1,1026.3,970,-3.6,8.7825,0.571052,8.7825
2022,12,26,2,-8.8,1.1,360,89,1020.7,1026,1031,-3.8,8.857,0.571053,8.857
2022,12,26,3,-8.9,1,320,91,1021.2,1026.5,1077,-4,8.8791,0.571053,8.8791
2022,12,26,4,-9.7,0.5,320,95,1021.1,1026.4,1211,-4.2,9.0195,0.571052,9.0195
2022,12,26,5,-10.4,1.3,290,96,1021.2,1026.5,1148,-4.4,8.8593,0.571053,8.8593
2022,12,26,6,-10.2,0.6,270,97,1021.3,1026.6,1000,-4.6,8.2103,0.571052,8.2103
2022,12,26,7,-10.1,0.7,110,97,1021.7,1027,709,-4.7,7.8767,0.571053,7.8767
2022,12,26,8,-9.3,0.2,0,96,1022.1,1027.4,638,-4.7,7.5135,0.571053,7.5135
2022,12,26,9,-6.9,0.6,140,88,1022.5,1027.7,760,-4.3,7.4165,0.571052,7.4165
2022,12,26,10,-5.8,0.7,140,83,1022.9,1028.1,884,-3.5,7.5386,0.571053,7.5386
2022,12,26,11,-4,1.1,160,78,1022.4,1027.6,650,-2.5,7.0433,0.51,7.0433
2022,12,26,12,-2.8,1,250,65,1021.8,1026.9,1579,-1.7,7.3185,0.68,7.3185
2022,12,26,13,-2.1,1.4,320,57,1021.2,1026.3,1933,-1.2,7.8406,0.78,7.8406
2022,12,26,14,-0.9,1,290,56,1021,1026.1,1595,-0.8,8.6597,0.71,8.6597
2022,12,26,15,-0.2,1.7,270,52,1021.2,1026.3,1833,-0.7,8.9858,0.61,8.9858
2022,12,26,16,-0.4,1.6,320,50,1021.2,1026.3,1892,-0.9,8.8961,0.64,8.8961
2022,12,26,17,-0.9,1.6,290,55,1021.5,1026.6,1909,-1.3,8.5456,0.86,8.5456
2022,12,26,18,-2.8,1.2,250,63,1022.1,1027.2,1866,-1.8,8.7873,0.7,8.7873
2022,12,26,19,-3.9,1.3,250,65,1022.4,1027.6,2000,-2.2,8.8394,0.92,8.8394
2022,12,26,20,-4.3,0.9,270,67,1022.9,1028.1,1936,-2.5,8.9749,0.73,8.9749
2022,12,26,21,-5.5,0.5,250,74,1023,1028.2,1795,-2.8,8.797,0.49,8.797
2022,12,26,22,-6.2,0.8,290,78,1023.2,1028.4,1789,-3,8.447,0.47,8.447
2022,12,26,23,-7.3,1.1,320,85,1023.5,1028.7,1630,-3.3,8.1091,0.48,8.1091
2022,12,27,0,-7.5,1.4,290,86,1023.5,1028.7,1251,-3.5,7.8254,0.44,7.8254
2022,12,27,1,-8,0.9,290,89,1023.6,1028.8,1048,-3.7,7.4855,0.6,7.4855
2022,12,27,2,-9.3,1.1,290,93,1023.8,1029.1,866,-4,7.3882,0.45,7.3882
2022,12,27,3,-8.8,0.9,320,97,1024.2,1029.5,840,-4.2,7.1259,0.45,7.1259
2022,12,27,4,-9.8,0.6,290,98,1024.4,1029.7,705,-4.3,7.2506,0.37,7.2506
2022,12,27,5,-9.9,0.4,0,99,1024.5,1029.8,710,-4.5,7.0368,0.48,7.0368
2022,12,27,6,-10,0.2,0,99,1024.7,1030,697,-4.7,6.9057,0.41,6.9057
2022,12,27,7,-10.1,0.7,320,98,1025.4,1030.7,729,-4.8,6.7882,0.42,6.7882
2022,12,27,8,-9.6,0.5,110,97,1026,1031.3,671,-4.9,6.8061,0.65,6.8061
2022,12,27,9,-6.7,1.1,140,93,1026,1031.2,558,-4.5,6.9159,0.81,6.9159
2022,12,27,10,-3.9,1.1,160,80,1026.4,1031.6,897,-3.4,7.0598,0.85,7.0598
2022,12,27,11,-2.4,1.4,140,72,1026.1,1031.2,916,-2.1,7.3312,0.59,7.3312
2022,12,27,12,-0.4,1,160,63,1025.3,1030.4,1336,-1.3,7.374,0.48,7.374
2022,12,27,13,0.6,1.1,200,57,1024.5,1029.6,1422,-0.8,7.2918,0.72,7.2918
2022,12,27,14,1.6,1.2,250,55,1024,1029.1,1426,-0.6,7.0451,0.83,7.0451
2022,12,27,15,2.1,3.1,270,59,1023.6,1028.6,1541,-0.4,7.0522,0.94,7.0522
2022,12,27,16,1.7,3.1,320,60,1023.8,1028.9,1579,-0.4,7.0652,1.29,7.0652
2022,12,27,17,1,2,270,65,1023.9,1029,1572,-0.4,7.1328,0.91,7.1328
2022,12,27,18,-1.4,1,230,74,1024.4,1029.5,1513,-0.7,7.3094,0.78,7.3094
2022,12,27,19,-2,0.5,320,76,1024.7,1029.8,1389,-1.2,7.4004,0.95,7.4004
2022,12,27,20,-2.8,0.3,0,80,1024.9,1030.1,1226,-1.5,7.4232,1.12,7.4232
2022,12,27,21,-2.9,0.6,340,82,1024.8,1030,1071,-1.6,7.2796,1.16,7.2796
2022,12,27,22,-3.7,0.7,290,86,1024.9,1030.1,946,-1.8,7.1222,1.13,7.1222
2022,12,27,23,-4.3,0.9,340,88,1025.1,1030.3,918,-2.1,6.9024,1.1,6.9024
2022,12,28,0,-4.5,0.4,0,92,1024.7,1029.9,887,-2.4,6.9331,0.67,6.9331
2022,12,28,1,-5.8,0.1,0,96,1024.2,1029.4,758,-2.6,6.8749,0.83,6.8749
2022,12,28,2,-5.4,1.2,110,97,1023.7,1028.9,638,-2.8,6.9016,0.82,6.9016
2022,12,28,3,-5.3,1.2,140,98,1023.7,1028.9,561,-2.9,6.6797,1.01,6.6797
2022,12,28,4,-4.4,0.8,340,97,1023.9,1029.1,400,-2.4,6.525,1.32,6.525
2022,12,28,5,-4.4,0.2,0,100,1024,1029.2,303,-2,6.4317,0.76,6.4317
2022,12,28,6,-4.9,0.6,250,100,1024.4,1029.6,330,-2.2,6.4098,0.54,6.4098
2022,12,28,7,-3.7,2.8,340,100,1025.1,1030.3,882,-2.4,6.4459,0.48,6.4459
2022,12,28,8,-4.3,2.5,320,76,1025.9,1031.1,1198,-2.4,6.4882,0.5,6.4882
2022,12,28,9,-4.4,2.6,320,53,1026.4,1031.6,1997,-2.5,6.4993,0.79,6.4993
2022,12,28,10,-3.5,3.3,340,42,1026.7,1031.9,1928,-2.1,6.514,1.12,6.514
2022,12,28,11,-2.4,2.7,320,40,1026.8,1032,1973,-1.5,6.3661,1,6.3661
2022,12,28,12,-2,3.9,290,45,1026,1031.1,1994,-0.9,6.3682,0.97,6.3682
2022,12,28,13,-1.6,2.7,290,43,1025.4,1030.5,1948,-0.6,6.3093,0.72,6.3093
2022,12,28,14,-0.7,3.1,290,49,1024.8,1029.9,1989,-0.5,6.2089,0.99,6.2089
2022,12,28,15,-0.6,3.1,270,50,1025,1030.1,1824,-0.4,6.2194,1.08,6.2194
2022,12,28,16,-1.4,3.4,290,56,1025.6,1030.7,1783,-0.5,6.2778,0.84,6.2778
2022,12,28,17,-2.4,2.2,270,59,1026.1,1031.2,1776,-0.8,6.4543,0.85,6.4543
2022,12,28,18,-3.7,2.7,250,63,1026.7,1031.9,1964,-1.1,6.6813,0.94,6.6813
2022,12,28,19,-4.2,2.1,270,64,1026.9,1032.1,1857,-1.5,6.9439,1.03,6.9439
2022,12,28,20,-5.6,1.2,250,69,1027.5,1032.7,1671,-1.7,7.0738,1.18,7.0738
2022,12,28,21,-5.8,0.3,0,71,1028,1033.2,1708,-2,6.9913,1.07,6.9913
2022,12,28,22,-6.2,0.7,250,72,1028.4,1033.6,1748,-2.3,6.8716,1.13,6.8716
2022,12,28,23,-6.8,1.1,320,75,1028.8,1034,1729,-2.5,6.7209,1.16,6.7209
2022,12,29,0,-7.4,0.9,290,79,1028.8,1034.1,1602,-2.8,6.7725,1.21,6.7725
2022,12,29,1,-7.7,0.9,320,80,1028.7,1034,1772,-3.1,7.4455,1.26,7.4455
2022,12,29,2,-9,0.9,270,86,1028.9,1034.2,1195,-3.3,6.6415,1.38,6.6415
2022,12,29,3,-9,0.6,290,86,1029,1034.3,1487,-3.5,6.4357,0.94,6.4357
2022,12,29,4,-9.3,0.9,250,89,1029.2,1034.5,1301,-3.8,6.326,1.18,6.326
2022,12,29,5,-10,1,320,90,1028.8,1034.1,1374,-4,6.2743,0.69,6.2743
2022,12,29,6,-10.4,0.9,250,92,1028.8,1034.1,1215,-4.1,6.3238,0.36,6.3238
2022,12,29,7,-9.6,0.3,0,89,1028.8,1034.1,1387,-4.3,6.4878,0.42,6.4878
2022,12,29,8,-9.8,1.2,50,90,1028.6,1033.9,1188,-4.5,6.863,0.57,6.863
2022,12,29,9,-7.2,1.1,290,80,1028.7,1034,1506,-4.3,7.5014,0.94,7.5014
2022,12,29,10,-4.9,0.9,250,71,1029.3,1034.5,1453,-3.3,8.4899,1.15,8.4899
2022,12,29,11,-3.4,1.6,110,60,1028.9,1034.1,1670,-2.1,8.9038,0.84,8.9038
2022,12,29,12,-2.1,1.1,270,51,1028.2,1033.4,1686,-1.3,9.0564,1,9.0564
2022,12,29,13,-1,1.5,160,45,1027.3,1032.4,1908,-0.9,9.0503,0.84,9.0503
2022,12,29,14,-0.2,1.7,250,43,1026.7,1031.8,1854,-0.6,8.734,0.8,8.734
2022,12,29,15,-0.3,2.1,200,41,1026.8,1031.9,1998,-0.6,8.9303,0.83,8.9303
2022,12,29,16,-0.4,1.9,200,47,1027.2,1032.3,1932,-0.6,8.9758,0.64,8.9758
2022,12,29,17,-1.3,1.5,230,52,1027.1,1032.2,2004,-0.9,8.9481,0.99,8.9481
2022,12,29,18,-2.6,0.4,0,59,1027.5,1032.7,1884,-1.4,8.9824,0.7,8.9824
2022,12,29,19,-2.2,0.2,0,59,1028.1,1033.3,1855,-1.7,8.7333,1.49,8.7333
2022,12,29,20,-2.2,0.6,270,58,1028.4,1033.6,1851,-1.4,8.4111,0.96,8.4111
2022,12,29,21,-2.4,1.2,140,64,1028.4,1033.6,1682,-1.3,8.0588,1.55,8.0588
2022,12,29,22,-2.6,0.9,110,67,1028.3,1033.5,1845,-1.5,7.73,1.33,7.73
2022,12,29,23,-2.5,1.3,140,70,1028.5,1033.7,1869,-1.5,7.3692,1.08,7.3692
2022,12,30,0,-2.5,1.7,160,71,1028.3,1033.5,1746,-1.4,7.2582,0.77,7.2582
2022,12,30,1,-3.3,0.2,0,87,1027.8,1033,181,-1.4,7.3255,0.8,7.3255
2022,12,30,2,-3.2,0.3,0,99,1027.8,1033,894,-1.3,7.1608,0.7,7.1608
2022,12,30,3,-3.5,1.2,160,97,1027.8,1033,607,-1.3,6.967,1.11,6.967
2022,12,30,4,-4.4,0.3,0,100,1027.7,1032.9,701,-1.7,6.8467,0.8,6.8467
2022,12,30,5,-5.4,0.4,0,100,1027.3,1032.5,506,-2,6.7935,0.72,6.7935
2022,12,30,6,-6.4,0.3,0,100,1027.4,1032.6,479,-2.2,6.8101,0.68,6.8101
2022,12,30,7,-7.4,0.4,0,100,1027.8,1033.1,496,-2.4,8.4736,0.8,8.4736
2022,12,30,8,-6.7,1,250,100,1028.2,1033.4,413,-2.6,8.2125,0.86,8.2125
2022,12,30,9,-5.4,0.2,0,100,1028.5,1033.7,447,-2.6,7.9067,1.08,7.9067
2022,12,30,10,-2.1,0.7,140,95,1028.4,1033.6,666,-2.1,7.6045,1.19,7.6045
2022,12,30,11,-0.8,0.8,230,80,1028.3,1033.4,886,-1.2,7.271,1.4,7.271
2022,12,30,12,0,1.9,290,72,1027.7,1032.8,1085,-0.8,7.1518,1.2,7.1518
2022,12,30,13,0.2,2.3,290,63,1027,1032.1,1598,-0.5,6.9914,1.1,6.9914
2022,12,30,14,0.7,3.3,270,57,1026.4,1031.5,1924,-0.4,7.0389,1.02,7.0389
2022,12,30,15,0.7,3.1,290,56,1026.2,1031.3,1861,-0.3,6.824,1.01,6.824
2022,12,30,16,0.5,3.2,270,57,1026.5,1031.6,1843,-0.2,6.686,0.98,6.686
2022,12,30,17,-0.8,3.3,270,61,1026.9,1032,1779,-0.2,6.6064,0.83,6.6064
2022,12,30,18,-1.9,2.6,270,64,1027.1,1032.2,2000,-0.3,6.6177,0.8,6.6177
2022,12,30,19,-3.4,1.9,250,73,1027.6,1032.8,1633,-0.3,6.7252,0.83,6.7252
2022,12,30,20,-4.2,0.4,0,75,1027.7,1032.9,1789,-0.7,7.0123,0.79,7.0123
2022,12,30,21,-4.4,0.9,340,75,1027.9,1033.1,1811,-1.3,7.5242,1.13,7.5242
2022,12,30,22,-4.8,1,320,77,1027.8,1033,1549,-1.7,8.2971,1.28,8.2971
2022,12,30,23,-5.4,0.5,250,78,1027.9,1033.1,1562,-2.2,8.4235,1.31,8.4235
2022,12,31,0,-6.5,0.2,0,82,1027.9,1033.1,1196,-2.6,8.2359,1.17,8.2359
2022,12,31,1,-6.9,0.4,0,86,1027.5,1032.7,1152,-3,7.8997,1.17,7.8997
2022,12,31,2,-8,0.5,290,90,1027.4,1032.7,959,-3.3,7.3791,1.09,7.3791
