YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,n_elec
2020,11,10,15,13,3.125,310,30.25,1021.9,1027.875,1908.75,18.7,6.3206
2020,11,10,16,12.55,2.7,275,34,1022.2,1028.2,1951.5,14.95,6.5191
2020,11,10,17,11.4,2.6,287.5,37.25,1022.7,1028.75,1994.75,9.975,6.8112
2020,11,10,18,9.65,1.075,275,43.5,1022.95,1029.025,1830.5,6.625,6.8323
2020,11,10,19,8.3,1.15,230,50,1023.5,1029.6,1820.25,5.05,6.8952
2020,11,10,20,6.975,0.575,190,56.75,1023.95,1030.1,1839.75,3.475,6.786
2020,11,10,21,6.125,1.075,232.5,63.25,1024.175,1030.35,1889.5,3.075,6.644
2020,11,10,22,4.9,0.475,202.5,67.5,1024.5,1030.7,2009.25,2.025,6.4643
2020,11,10,23,3.9,0.8,217.5,75,1024.75,1030.975,1998.25,1.525,6.2848
2020,11,11,0,2.625,0.55,117.5,80.75,1024.875,1031.125,1929,0.825,6.2695
2020,11,11,1,2.075,0.75,135,81.75,1025.125,1031.375,1780.5,0.45,5.8873
2020,11,11,2,1.15,0.3,22.5,86.25,1025.35,1031.625,1657.75,-0.175,5.6843
2020,11,11,3,0.55,0.675,80,89,1025.4,1031.675,1538.5,-0.5,5.5762
2020,11,11,4,0.2,0.1,0,91.75,1025.5,1031.85,1522.5,-0.9,5.5484
2020,11,11,5,0.05,0.2,17.5,92,1025.775,1032.125,1433.5,-1.075,5.6316
2020,11,11,6,-0.275,0.025,0,93,1026.1,1032.475,1269,-1.475,5.7798
2020,11,11,11,9.55,1.1,197.5,51,1028,1034.125,1777.25,19.2,6.5637
2020,11,11,12,11.775,1.15,115,42.75,1027.375,1033.45,1785.5,22.375,6.3015
2020,11,11,13,13.225,1.05,172.5,37.25,1026.625,1032.625,1848.25,23.575,5.9294
2020,11,11,14,14.425,1.1,222.5,35,1026,1031.975,1866.75,23.675,6.1807
2020,11,11,15,15.175,1,205,33.25,1025.675,1031.65,1842,21.6,6.2787
2020,11,11,16,15.15,1.35,192.5,33.5,1025.7,1031.675,1901.25,17.275,6.4638
2020,11,11,17,13.325,1.275,187.5,40.75,1025.8,1031.775,1851.25,10.725,6.7313
2020,11,11,18,10.65,0.45,67.5,50.5,1026.2,1032.275,1828.5,7.05,6.7245
2020,11,11,19,8.625,0.3,72.5,62,1026.55,1032.675,1293,5.3,6.7672
2020,11,11,20,7.325,0.625,102.5,67.75,1026.85,1033,1318.5,4.25,6.6969
2020,11,11,21,6.1,0.55,125,72.75,1026.8,1033,1276,3.3,6.5874
2020,11,11,22,4.95,0.625,97.5,78,1027.025,1033.275,1065,2.55,6.4128
2020,11,11,23,3.85,0.1,0,83,1026.95,1033.2,894.5,1.925,6.2588
2020,11,12,0,2.975,0.225,67.5,85.5,1026.775,1033.025,872.75,1.4,6.2153
2020,11,12,1,2.65,0.375,17.5,89,1027,1033.25,894,0.95,5.9013
2020,11,12,2,1.7,0.35,72.5,90.75,1027.05,1033.35,1063,0.45,5.6678
2020,11,12,3,1.55,0.325,80,92.25,1027.025,1033.325,990.5,0.125,5.5571
2020,11,12,4,0.8,0.225,85,94.5,1026.725,1033.025,912.25,-0.225,5.5343
2020,11,12,5,0.35,0.325,90,95.5,1026.675,1033.05,823.5,-0.65,5.6054
2020,11,12,6,0.6,0.275,40,96.25,1026.675,1033,755.5,-0.8,5.7643
2020,11,12,7,0.1,0.275,17.5,96.5,1026.8,1033.175,708,-1.075,6.0656
2020,11,12,8,0.625,0.325,85,95.75,1027.075,1033.4,720.25,0.35,6.4525
2020,11,12,9,3.925,0.525,40,83.5,1027.275,1033.525,1198.5,5.375,6.7978
2020,11,12,10,7.5,0.725,110,65.75,1026.875,1033.025,1372.75,11.75,6.6851
2020,11,12,11,10.7,0.925,210,55.25,1026.45,1032.525,1341,17.775,6.4956
2020,11,12,12,13,0.975,192.5,46,1025.5,1031.525,1503.75,22.2,6.2401
2020,11,12,13,14.975,1.15,247.5,39,1024.475,1030.45,1271.5,24.975,5.8993
2020,11,12,14,16.2,1.65,227.5,34,1023.7,1029.65,1627.75,23.95,6.1572
2020,11,12,15,16.775,1.55,227.5,34.5,1023.075,1028.975,1262.25,22.2,6.2387
2020,11,12,16,16.225,1.525,207.5,36.75,1022.825,1028.775,1266,16.675,6.4341
2020,11,12,17,14.5,1.275,235,43.5,1022.75,1028.7,1267.25,11.35,6.6906
2020,11,12,18,11.65,0.65,80,51,1022.9,1028.925,986.75,7.4,6.7156
2020,11,12,19,9.9,0.35,72.5,58.75,1023.25,1029.325,958,6.05,6.8011
2020,11,12,20,8.85,0.675,212.5,63.75,1023.55,1029.65,938.75,5.6,6.7064
2020,11,12,21,7.3,0.55,107.5,70.5,1023.725,1029.85,834.25,4.975,6.578
2020,11,12,22,6.75,0.35,67.5,75.25,1023.975,1030.125,724.25,4.1,6.4012
2020,11,12,23,5.55,0.3,12.5,79,1024.15,1030.325,620,3.9,6.2323
2020,11,13,0,5.2,0.35,97.5,80.5,1024.275,1030.45,611.25,3.75,6.1826
2020,11,13,1,4.925,0.225,72.5,84.75,1024.2,1030.4,575,4.25,5.8616
2020,11,13,2,4.6,0.15,17.5,85.5,1024.15,1030.375,542.75,3.875,5.6431
2020,11,14,6,2.4,0.25,12.5,99.25,1024.9,1031.175,394.5,3.125,5.5422
2020,11,14,7,2.7,0.175,0,99.5,1025.375,1031.65,635,3.025,5.6569
2020,11,14,8,2.8,0.45,85,98.5,1025.925,1032.2,724,4.075,5.7295
2020,11,14,9,4.775,0.525,17.5,97.25,1026.35,1032.6,920.75,7.6,5.797
2020,11,14,10,7.6,1.05,112.5,88.75,1026.15,1032.325,785,12.025,5.6105
2020,11,14,11,11.575,1.625,135,71,1025.725,1031.8,870.5,18.4,5.488
2020,11,14,12,14.85,1.1,187.5,57,1024.925,1030.875,1017.25,23.05,5.2828
2020,11,14,13,16.925,2.125,165,49.5,1024.025,1029.975,1517.25,25.225,5.0544
2020,11,14,14,17.725,2.5,165,44,1023.275,1029.125,1419.25,25.1,5.1796
2020,11,14,15,18.025,2.125,192.5,41.25,1022.9,1028.75,1440.75,22.9,5.3204
2020,11,14,16,17.15,1.575,210,44,1022.95,1028.825,1397.25,16.35,5.5389
2020,11,14,17,15.575,0.95,192.5,49.5,1022.85,1028.8,1218.25,12.525,5.7182
2020,11,14,18,13.6,0.15,17.5,58.25,1022.85,1028.825,1318.75,10.575,5.8218
2020,11,14,19,12.25,0.2,80,65,1023,1029.025,1135.75,8.75,5.8858
2020,11,14,20,11.2,0.475,202.5,71.5,1023.35,1029.425,1058,7.85,5.8485
2020,11,14,21,9.625,0.275,67.5,77.5,1023.475,1029.55,934.75,6.65,5.8054
2020,11,14,22,8.475,0.075,0,84.25,1023.525,1029.6,756.75,5.8,5.7451
2020,11,14,23,7.475,0.35,27.5,88.25,1023.475,1029.6,867.25,5.425,5.7102
2020,11,15,0,6.55,0.425,72.5,92,1023.25,1029.375,724.25,4.6,5.5346
2020,11,15,1,5.725,0.25,0,94.25,1023.05,1029.225,713,3.95,5.3936
2020,11,15,2,5.15,0.25,57.5,96.5,1023.075,1029.275,553.25,3.475,5.1618
2020,11,15,3,4.775,0.05,0,98,1022.925,1029.125,471.75,3,5.0419
2020,11,15,4,4.225,0.225,67.5,98.75,1022.675,1028.875,331,2.6,4.9881
2020,11,15,5,3.775,0.175,0,99.25,1022.75,1028.95,605.5,2.4,5.0248
2020,11,15,6,3.725,0.325,95,99.5,1022.775,1029.025,783,3.25,5.1225
2020,11,15,7,3.95,0.275,72.5,99,1023.225,1029.475,716.25,3.45,5.2208
2020,11,15,8,4.625,0.025,0,98,1023.425,1029.65,739.5,4.75,5.1964
2020,11,15,9,6.775,0.275,17.5,95,1023.775,1029.925,453.5,8.775,5.0839
2020,11,15,10,8.725,0.475,67.5,85.5,1023.675,1029.8,414.5,12.375,4.8979
2020,11,15,11,11.475,0.825,197.5,76,1023.225,1029.25,607.25,17.625,4.8763
2020,11,15,12,13.925,0.975,217.5,65.25,1022.575,1028.525,1334,21.075,4.7481
2020,11,15,13,14.775,1.525,250,61.5,1021.675,1027.625,1345.25,20.65,4.6697
2020,11,15,14,15.625,2.175,237.5,58.75,1021.075,1027.025,1428.25,21.95,4.745
2020,11,15,15,15.975,2.45,277.5,57.25,1020.825,1026.725,1160.25,20.25,4.8475
2020,11,15,16,15.3,2.15,270,58,1020.95,1026.9,882,16.675,5.0485
2020,11,15,17,13.775,1.525,282.5,64.25,1020.95,1026.9,845.25,11.8,5.3236
2020,11,15,18,11.875,0.7,145,74,1021.025,1027.05,644.75,8.775,5.5957
2020,11,15,19,10.5,0.1,0,81,1021.325,1027.4,701,7.25,5.7555
2020,11,15,20,9.95,0.3,80,84.5,1021.425,1027.5,728,6.75,5.7323
2020,11,15,21,8.675,0.45,140,89,1021.3,1027.375,627.25,5.8,5.7124
2020,11,15,22,7.6,0.75,140,93,1021.45,1027.525,480.25,5,5.6551
2020,11,15,23,6.875,0.175,85,94.75,1021.725,1027.85,426.75,4.875,5.6156
2020,11,16,0,5.9,0.275,80,98.25,1021.775,1027.95,336.5,4.25,6.1775
2020,11,16,1,5.3,0.375,67.5,99.5,1021.8,1027.975,276.75,3.975,5.2217
2020,11,16,2,5.375,0.375,130,99.5,1021.875,1028.075,264.5,3.725,5.022
2020,11,16,3,4.8,0.275,72.5,99.75,1021.9,1028.1,271.75,3.575,4.9209
2020,11,16,4,4.4,0.2,72.5,99.75,1021.725,1027.925,290,3.925,4.9135
2020,11,16,5,4.575,0.2,27.5,99.75,1021.65,1027.825,377.25,4.225,4.9886
2020,11,16,6,4.525,0.3,12.5,99.75,1021.95,1028.15,350.5,4.325,5.214
2020,11,16,7,4.4,0.425,65,100,1022.175,1028.375,108.25,4.45,5.5871
2020,11,16,8,4.725,0.625,40,100,1022.625,1028.825,88.75,5.45,6.1186
2020,11,16,9,5.7,0.3,90,99.25,1022.975,1029.125,112.75,7.975,6.6928
2020,11,16,10,6.875,0.9,170,95.75,1023.025,1029.175,170.5,12.275,6.6924
2020,11,16,11,9.65,0.7,120,88.5,1022.425,1028.5,1071.25,16.55,6.5302
2020,11,16,12,13.175,1.175,85,69,1021.35,1027.35,826,21.7,6.2828
2020,11,16,13,15.25,1.35,127.5,59,1020.55,1026.5,803.5,23.975,5.9607
2020,11,16,14,16.675,1.55,175,52,1019.875,1025.775,922.75,23.475,6.2712
2020,11,16,15,17.5,1.225,190,49.75,1019.65,1025.5,903.75,21.95,6.4514
2020,11,16,16,17.3,0.95,80,49.5,1019.475,1025.325,910.75,18.225,6.6242
2020,11,16,17,15.4,0.825,95,56.75,1019.25,1025.175,908.25,12.325,6.8154
2020,11,16,18,13.25,0.15,0,65,1019.35,1025.325,741.75,9.05,6.7884
2020,11,16,19,11.175,0.25,72.5,74,1019.75,1025.775,874.25,7.625,6.7673
2020,11,16,20,9.775,0.275,0,80.5,1020.025,1026.1,749.25,6.7,6.6259
2020,11,16,21,9.05,0.65,75,84.25,1020.25,1026.325,643.5,6.125,6.4897
2020,11,16,22,8.5,0.425,90,87.25,1020.775,1026.875,688,5.6,6.3099
2020,11,16,23,8.875,0.5,97.5,86,1020.95,1027.05,692.75,5.2,6.1402
2020,11,17,0,8.675,0.95,95,85.25,1020.95,1027.025,905.75,5.025,6.1628
2020,11,17,1,8.5,1.15,40,86,1020.775,1026.875,804.75,4.9,5.8055
2020,11,17,2,8.6,1.825,115,85.25,1020.875,1027,1067,5.375,5.5797
2020,11,17,3,8.25,1.575,47.5,86.25,1020.7,1026.825,1169.75,5.225,5.4897
2020,11,17,4,7.5,1.05,40,88.75,1020.5,1026.65,963,4.75,5.4511
2020,11,17,5,7.3,0.975,130,90.25,1020.325,1026.475,933,4.85,5.5184
2020,11,17,6,7.725,0.875,47.5,89.5,1020.475,1026.6,724.5,6.025,5.6626
2020,11,17,7,8.25,0.9,57.5,87.75,1020.45,1026.575,686.5,6.975,5.935
2020,11,17,8,9.35,1.2,35,86.25,1020.425,1026.5,736.75,8.45,6.3223
2020,11,17,9,10.65,1.3,35,80.5,1020.5,1026.55,838.75,10.95,6.791
2020,11,17,10,12.55,1.2,35,74.75,1020.125,1026.15,860.25,14.3,6.8061
2020,11,17,11,15.975,1.65,100,62.5,1019.325,1025.25,1094.75,20.875,6.6961
2020,11,17,12,17.025,1.375,182.5,59.75,1018.4,1024.275,859.5,20.675,6.5714
2020,11,17,13,18.175,1.2,142.5,57.25,1017.375,1023.2,1341.25,21.9,6.3193
2020,11,17,14,18.825,1.3,92.5,56.5,1016.975,1022.775,1837.25,22.275,6.6507
2020,11,17,15,19.05,1.3,157.5,57.5,1016.55,1022.375,1180.25,19.425,6.8048
2020,11,17,16,18.725,1.2,125,59.25,1016.725,1022.55,912.5,17.6,6.826
2020,11,17,17,18.05,0.725,120,64.25,1016.85,1022.675,1029.25,15.725,6.9082
2020,11,17,18,17.4,0.75,100,66.75,1017.15,1023,934.5,14.4,6.8583
2020,11,17,19,16.55,0.95,80,71.75,1017.275,1023.175,884.5,13.75,6.8016
2020,11,17,20,15.6,1.025,85,78.75,1017.025,1022.925,1394,13.25,6.6527
2020,11,17,21,14.925,0.7,87.5,81.75,1017.05,1022.975,1632.5,12.825,6.4986
2020,11,17,22,14.65,0.875,85,84.75,1016.925,1022.875,1318.5,13.075,6.3024
2020,11,17,23,14.475,1.075,120,87.25,1016.8,1022.75,1252.75,13.1,6.1575
2020,11,18,0,13.95,0.6,100,92.25,1016.5,1022.45,1366,13,6.1502
2020,11,18,1,13.775,1.3,85,95.5,1015.825,1021.775,645.25,13.025,5.7613
2020,11,18,2,13.5,0.775,67.5,98,1015.275,1021.225,612.5,12.975,5.5393
2020,11,18,3,13.425,0.625,117.5,99.75,1015.475,1021.425,162.75,12.95,5.4209
2020,11,18,4,13.4,0.925,185,100,1015.025,1020.975,238.5,12.875,5.3827
2020,11,18,5,13.475,0.475,27.5,100,1014.75,1020.7,293.5,12.8,5.4132
2020,11,18,6,13.375,0.575,67.5,100,1014.4,1020.35,337.75,12.375,5.5752
2020,11,18,7,13.45,0.575,27.5,99.75,1014.3,1020.275,285.5,12.175,5.8895
2020,11,18,8,13.35,0.45,40,100,1014.375,1020.325,255.5,12.5,6.2506
2020,11,18,9,14.15,0.3,27.5,99.25,1014.375,1020.3,276,14.5,6.7024
2020,11,18,10,15.275,0.4,22.5,97,1013.85,1019.775,355.25,16.25,6.7832
2020,11,18,11,16.4,0.6,107.5,95,1013.3,1019.175,533,17,6.7346
2020,11,18,12,17.075,1.15,57.5,91.5,1012.1,1017.95,1126.75,17.25,6.631
2020,11,18,13,17.525,0.95,85,88.75,1011.475,1017.3,944.75,17.35,6.3984
2020,11,18,14,18.325,1.725,132.5,83,1010.825,1016.65,1318.5,18.175,6.7298
2020,11,18,15,18.05,1.6,107.5,84.75,1010.225,1016.05,1385,17.15,6.8549
2020,11,18,16,17.125,1.275,142.5,93.75,1009.275,1015.1,657.25,16.4,6.8813
2020,11,18,17,16.7,1.675,120,95.5,1008.6,1014.45,976.25,15.775,6.9555
2020,11,18,18,16.775,1.675,132.5,95.25,1007.775,1013.625,1060.5,15.35,6.8401
2020,11,18,19,16.275,0.975,165,97.5,1007.625,1013.475,765,15,6.7575
2020,11,18,20,16.45,1.65,120,96.25,1007.275,1013.125,709,15,6.6201
2020,11,18,21,16.675,1.7,120,94,1006.925,1012.775,1334.75,15.075,6.4878
2020,11,18,22,17.025,2.425,120,92.75,1006.35,1012.175,1377,15.225,6.3358
2020,11,18,23,17.025,2.025,187.5,94.5,1005.7,1011.525,1568.75,15.225,6.1593
2020,11,19,0,17.475,2.3,112.5,92,1004.575,1010.375,1822.5,15.35,6.2028
2020,11,19,1,17.525,2.55,115,91.75,1003.5,1009.275,1013,15.5,5.7481
2020,11,19,2,17.625,3,170,95.5,1002.85,1008.65,1112.75,15.625,5.5445
2020,11,19,3,18.075,3.075,147.5,93.75,1002.15,1007.9,1229,16.075,5.4392
2020,11,19,4,18.25,2.875,167.5,97,1001.175,1006.9,1237.25,16.425,5.4071
2020,11,19,5,18.575,3.85,167.5,97,1000.2,1005.9,834.75,16.8,5.4622
2020,11,19,6,19.175,4.65,185,94,999.625,1005.325,1214.25,17.075,5.6014
2020,11,19,7,19.5,4.55,180,93,999.125,1004.85,1667.75,17.35,5.885
2020,11,19,8,18.975,4.6,187.5,96,998.875,1004.6,1017.75,17.45,6.2336
2020,11,19,9,18.525,3.925,210,98.25,998.65,1004.375,1708.25,17.475,6.7788
2020,11,19,10,18.225,3.325,255,98,999.175,1004.9,1331,17.4,6.9826
2020,11,19,11,17.65,3.45,250,93.75,999.25,1004.975,2190.75,17.05,7.0028
2020,11,19,12,16.9,3.975,270,93,999.125,1004.875,1973.25,16.6,6.9779
2020,11,19,13,14.95,3.525,265,95.5,1000.175,1005.975,1571.5,15.725,6.7965
2020,11,19,14,13.9,4.05,277.5,92.25,1000.85,1006.7,1676.5,15.05,7.0496
2020,11,19,15,12.85,4.275,265,88.25,1001.925,1007.825,1554.25,14.675,7.0905
2020,11,19,16,11.65,4.15,265,84,1003.225,1009.125,1637,12.725,7.0371
2020,11,19,17,10.775,3.925,270,82,1004.3,1010.25,1853.5,11.375,7.0738
2020,11,19,18,10.2,4.25,275,80.25,1005.375,1011.325,1890,10.6,6.9816
2020,11,19,19,9.875,3.575,270,80.5,1006.325,1012.3,1891.75,10.1,6.8676
2020,11,19,20,9.475,2.825,265,79.5,1006.575,1012.55,1910.5,9.8,6.708
2020,11,19,21,9.25,3.325,265,79.25,1006.975,1012.95,1919.75,9.475,6.5448
2020,11,19,22,8.85,3.575,270,79.75,1007.7,1013.7,1923.5,9.025,6.3605
2020,11,19,23,8.45,3.525,270,79.5,1008.05,1014.05,1918.75,8.7,6.2108
2020,11,20,0,7.85,4,265,80,1008.05,1014.075,1807.5,8.175,6.3719
2020,11,20,1,7.35,3.025,270,82,1008.25,1014.3,1981.5,7.925,5.8286
2020,11,20,2,6.675,3.075,287.5,85,1008.25,1014.325,1860,7.6,5.5932
2020,11,20,3,6.05,2.775,305,87.25,1008.625,1014.7,1779.25,7.175,5.494
2020,11,20,6,4.475,3.725,307.5,80,1010.575,1016.675,2101.5,5.85,5.7082
2020,11,20,7,3.95,3.375,305,78,1011.525,1017.675,2085,5.325,6.022
2020,11,20,8,3.7,2.925,295,76,1012.175,1018.325,2051.25,5.1,6.4289
2020,11,20,9,3.625,2.775,312.5,74.25,1012.85,1019.025,1994,5.5,7.0073
2020,11,20,10,3.8,3.225,297.5,73.5,1013.4,1019.575,2128.25,6.025,7.1394
2020,11,20,11,3.825,2.925,320,71.25,1013.625,1019.8,1972.25,6.4,7.0967
2020,11,20,12,4.1,3.2,312.5,69.25,1013.525,1019.675,2082,8.15,7.02
2020,11,20,13,4.225,3.325,297.5,69.5,1013.475,1019.625,1820,7.55,6.7645
2020,11,20,14,4.375,2.625,305,68.5,1013.525,1019.675,1720.5,7.85,7.045
2020,11,20,15,4.325,2.975,317.5,67.25,1013.825,1019.975,2104.75,8.875,7.1175
2020,11,20,16,3.975,2.725,317.5,67.5,1014.5,1020.65,1630.25,6.725,7.1183
2020,11,20,17,3.7,2.2,317.5,68.5,1015.25,1021.45,1720.5,5.4,7.1916
2020,11,20,18,3.5,2,312.5,68.75,1016.15,1022.35,1906.5,4.475,7.0966
2020,11,20,19,2.625,1.725,345,71.75,1016.775,1022.975,1959.5,3.55,6.9313
2020,11,20,20,2.225,1.6,277.5,73.75,1017.15,1023.35,1894,3.2,6.7623
2020,11,20,21,1.7,1.225,255,73.75,1017.675,1023.875,1904.25,2.65,6.6251
2020,11,20,22,1.125,1,197.5,76.5,1017.725,1023.95,1841.75,1.775,6.4517
2020,11,20,23,0.175,0.675,137.5,83.5,1018.675,1024.95,1701,1.125,6.3252
2020,11,21,0,-0.25,0.65,72.5,87,1019.675,1025.975,1539.25,0.8,5.8091
2020,11,21,1,-0.675,0.475,145,89.25,1019.75,1026.05,1433,0.475,6.0072
2020,11,21,2,-1.375,0.625,165,92,1019.975,1026.3,1251.5,0.175,5.7788
2020,11,21,3,-1.05,1.5,75,94.25,1019.925,1026.225,1226.75,0,5.6492
2020,11,21,4,-0.95,1.525,92.5,90.5,1019.25,1025.55,1495,-0.175,5.579
2020,11,21,5,-1.025,1.15,142.5,91.75,1018.9,1025.2,1434.25,-0.3,5.6111
2020,11,21,6,-1.575,0.9,175,94,1019,1025.325,1303,-0.475,5.7107
2020,11,21,7,-1.4,1,185,92.75,1019.925,1026.25,1127,-0.55,5.8421
2020,11,21,8,-0.55,0.8,75,90.25,1019.875,1026.15,1434,-0.075,5.912
2020,11,21,9,1.4,0.7,50,84.5,1020.5,1026.775,1307.5,2.125,5.9188
2020,11,21,10,3.125,1.5,140,74.75,1020.375,1026.6,1452,5.975,5.7096
2020,11,21,11,5.55,2.15,67.5,67.75,1019.675,1025.825,1861,10.75,5.6763
2020,11,21,12,8.375,2.275,115,60.25,1018.5,1024.575,1692.25,15.3,5.5075
2020,11,21,13,10.275,2.45,197.5,55.5,1017.475,1023.525,1744.75,16.375,5.2916
2020,11,21,14,11.275,2.3,110,53.25,1017.2,1023.225,1652.5,15.575,5.4103
2020,11,21,15,11.775,2.125,130,51.75,1017.225,1023.225,1848.25,13.475,5.5587
2020,11,21,16,11.6,1.1,250,54,1017.3,1023.275,1925,11.675,5.7444
2020,11,21,17,10.85,0.625,107.5,58,1017.55,1023.55,1923.75,9.55,5.9032
2020,11,21,18,9.8,1.075,130,64.25,1017.45,1023.525,1791,8.45,5.9646
2020,11,21,19,8.975,1.25,142.5,69,1016.8,1022.875,1659.25,7.75,6.0121
2020,11,21,20,9.05,0.275,80,70,1017.925,1024,1643,7.875,5.9608
2020,11,21,21,8.875,0.8,57.5,70,1017.6,1023.675,1757.25,7.9,5.8878
2020,11,21,22,8.8,0.725,57.5,72.25,1016.475,1022.55,1838.5,7.95,5.8068
2020,11,21,23,8.475,0.9,135,76.25,1016.05,1022.125,2094,7.875,5.7709
2020,11,22,0,8.4,0.85,235,79.5,1016.325,1022.4,1912,7.8,5.7182
2020,11,22,1,7.7,0.85,140,89.5,1015.85,1021.925,1357,7.85,5.4862
2020,11,22,2,7.6,0.85,175,91.25,1015.875,1021.95,1281.5,7.75,5.2508
2020,11,22,3,7.55,1.025,142.5,94.75,1015.825,1021.925,681.5,7.7,5.1103
2020,11,22,4,7.25,0.875,145,98.75,1015.55,1021.65,632.25,7.6,5.0463
2020,11,22,5,7.2,0.725,315,98.5,1015.425,1021.5,1139,7.525,5.0714
2020,11,22,6,6.875,1.575,290,92.75,1015.55,1021.625,1626.5,7.125,5.1545
2020,11,22,7,6.275,1.8,312.5,89.75,1016.075,1022.175,1888.75,6.625,5.2309
2020,11,22,8,5.875,1.625,237.5,91,1016.15,1022.25,1992.5,6.825,5.2341
2020,11,22,9,5.975,1.925,225,92.25,1016.675,1022.8,1945.75,7.325,5.3127
2020,11,22,10,6.15,1.075,190,89,1016.675,1022.8,1410.25,8.225,5.3559
2020,11,22,11,6.625,1.1,252.5,85.25,1016.45,1022.55,1830,9.4,5.4546
2020,11,22,12,7.15,1.5,265,81.75,1016.575,1022.675,1820.25,10.05,5.4732
2020,11,22,13,7.575,1.8,287.5,76.75,1016.125,1022.2,1858,10.65,5.4484
2020,11,22,14,8.025,1.575,300,71.5,1015.45,1021.525,1899.75,11.325,5.4816
2020,11,22,15,8.125,1.95,300,69.25,1015.175,1021.25,1948.5,10.525,5.471
2020,11,22,16,7.85,3,300,67.25,1015.85,1021.925,1801.25,8.9,5.5122
2020,11,22,17,7,3.15,287.5,68.25,1016.525,1022.6,1707.25,6.925,5.6407
2020,11,22,18,6.175,3.55,292.5,69.25,1017.5,1023.6,1973.5,5.875,5.8376
2020,11,22,19,5.575,3.05,292.5,70,1018.25,1024.4,1996.75,5.225,5.9194
2020,11,22,20,4.85,3,312.5,71,1018.725,1024.9,2025.75,4.425,5.8831
2020,11,22,21,3.95,2.275,312.5,70.75,1019.275,1025.475,1978.5,3.3,5.8304
2020,11,22,22,2.875,2.6,230,71.5,1019.725,1025.925,2021.25,2.05,5.7493
2020,11,22,23,1.95,1.325,237.5,74,1020.225,1026.45,2008,1.475,5.7385
2020,11,23,0,1.35,1.45,312.5,76.75,1020.7,1026.95,1877,0.975,6.4912
2020,11,23,1,1.075,1.475,307.5,75,1020.85,1027.125,2006,0.5,5.4302
2020,11,23,2,0.475,1.425,237.5,77.75,1021.25,1027.525,1986.75,0.25,5.2122
2020,11,23,3,-0.025,1.2,252.5,80.5,1021.8,1028.125,1972.25,-0.075,5.1167
2020,11,23,4,-0.525,1.25,265,81.5,1021.825,1028.15,1941.75,-0.3,5.0829
2020,11,23,5,-0.95,1.025,255,84,1021.625,1027.95,1849.75,-0.55,5.1746
2020,11,23,6,-1.2,1.15,215,83.25,1022.2,1028.525,1760.5,-0.725,5.4108
2020,11,23,7,-1.575,0.9,242.5,85.75,1022.5,1028.825,1647.75,-0.875,5.7937
2020,11,23,8,-1.25,0.8,200,83.5,1022.8,1029.125,1926.75,-0.55,6.3806
2020,11,23,9,0.7,1.525,212.5,72.25,1023.4,1029.7,1758.25,0.55,7.076
2020,11,23,10,1.975,1.4,310,65.5,1023.525,1029.8,2089.5,4.125,7.1551
2020,11,23,11,3.425,1.925,277.5,58.5,1023.45,1029.65,1890.75,8.75,6.9799
2020,11,23,12,4.1,2.05,260,50.75,1022.95,1029.15,1847.25,12.1,6.7536
2020,11,23,13,5.2,2.575,265,46.75,1022.375,1028.575,1934,13.475,6.3936
2020,11,23,14,5.625,2.825,267.5,45,1021.925,1028.1,1930,12.975,6.6672
2020,11,23,15,5.75,2.575,282.5,43.75,1021.6,1027.75,2109.5,10.925,6.8256
2020,11,23,16,5.425,2.675,277.5,41.5,1021.975,1028.15,1843.25,7.75,7.0109
2020,11,23,17,4.4,1.9,285,47,1022.125,1028.325,1738,3.675,7.2887
2020,11,23,18,3.025,1.325,227.5,52.5,1022.6,1028.825,1872.5,1.7,7.3234
2020,11,23,19,1.9,1.05,232.5,58.75,1022.825,1029.075,1961,0.925,7.206
2020,11,23,20,1.15,0.85,225,60.75,1023,1029.275,2050,0.35,7.0289
2020,11,23,21,0.025,0.525,130,71.25,1023.025,1029.35,2015,0.05,6.8542
2020,11,23,22,-0.475,0.575,152.5,69.75,1023.225,1029.575,1955.25,-0.35,6.6457
2020,11,23,23,-0.575,0.75,242.5,70.75,1023.525,1029.85,1870,-0.675,6.4751
2020,11,24,0,-1.325,1.05,280,75.75,1024.1,1030.45,1845,-0.75,6.5282
2020,11,24,1,-2.325,0.625,130,83.25,1023.925,1030.3,1667.75,-0.9,6.1243
2020,11,24,2,-1.975,0.65,80,87.75,1023.525,1029.9,1515,-0.575,5.8858
2020,11,24,3,-1.5,0.5,90,83.75,1023.225,1029.6,1534.25,-0.2,5.7475
2020,11,24,4,-0.95,0.625,72.5,82.5,1023.6,1029.975,1557.75,0.05,5.7077
2020,11,24,5,-0.725,0.6,137.5,83.25,1023.3,1029.65,1550,0.35,5.7845
2020,11,24,6,-0.575,0.625,85,81.25,1023.6,1029.925,1526.5,0.475,5.9273
2020,11,24,7,-0.25,0.625,35,79,1023.95,1030.275,1705.25,0.675,6.2437
2020,11,24,8,0.025,0.95,210,79,1024.075,1030.375,1573.25,1,6.6893
2020,11,24,9,0.975,0.825,197.5,71.75,1024.6,1030.875,2078.5,2.325,7.3406
2020,11,24,10,2.7,0.825,135,62,1024.525,1030.775,1769.75,6.275,7.3988
2020,11,24,11,4.15,1.3,147.5,55,1024.125,1030.325,1849,9.4,7.2312
